ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,is_finish
1656143617871113030,1656143617871579496,Timing,FusionComponent::Proc,466466,1656143617802404695,1656143617841892589,1656143617826855454,1
1656143617883326207,1656143617912667053,Timing,FusionCameraDetectionComponent::OnReceiveImage,29340846,1656143617883402177,0,0,1
1656143617912712956,1656143617912742138,Timing,FusionComponent::Proc,29182,0,0,0,0
1656143617883403008,1656143617936557112,Timing,FusionCameraDetectionComponent::OnReceiveImage,53154104,1656143617883402177,0,0,1
1656143617936621126,1656143617936649998,Timing,FusionComponent::Proc,28872,0,0,0,0
1656143617948992766,1656143617961671372,Timing,RadarDetectionComponent::Proc,12678606,0,0,1656143617948990614,1
1656143617961714539,1656143617961740427,Timing,FusionComponent::Proc,25888,0,0,0,0
1656143617936677974,1656143617964088733,Timing,FusionCameraDetectionComponent::OnReceiveImage,27410759,1656143617939633235,0,0,1
1656143617964120872,1656143617964138412,Timing,FusionComponent::Proc,17540,0,0,0,0
1656143617957137909,1656143617985088686,Timing,DetectionComponent::Proc,27950777,0,1656143617957136607,0,1
1656143617985166284,1656143617985359642,Timing,RecognitionComponent::Proc,193358,0,1656143617957136607,0,1
1656143617985370602,1656143617986206009,Timing,FusionComponent::Proc,835407,1656143617939633235,1656143617957136607,1656143617948990614,1
1656143617939634222,1656143618005215714,Timing,FusionCameraDetectionComponent::OnReceiveImage,65581492,1656143617996546853,0,0,1
1656143618005268722,1656143618005299486,Timing,FusionComponent::Proc,30764,0,0,0,0
1656143617996547873,1656143618024369369,Timing,FusionCameraDetectionComponent::OnReceiveImage,27821496,1656143618005282273,0,0,1
1656143618024417613,1656143618024445245,Timing,FusionComponent::Proc,27632,0,0,0,0
1656143618023657838,1656143618048522097,Timing,DetectionComponent::Proc,24864259,0,1656143618023654521,0,1
1656143618048602927,1656143618048671471,Timing,RecognitionComponent::Proc,68544,0,1656143618023654521,0,1
1656143618048679736,1656143618049109968,Timing,FusionComponent::Proc,430232,1656143618005282273,1656143618023654521,1656143617948990614,1
1656143618005283371,1656143618052679789,Timing,FusionCameraDetectionComponent::OnReceiveImage,47396418,1656143618005282273,0,0,1
1656143618052726218,1656143618052762649,Timing,FusionComponent::Proc,36431,0,0,0,0
1656143618056214693,1656143618087231420,Timing,FusionCameraDetectionComponent::OnReceiveImage,31016727,1656143618067347796,0,0,1
1656143618087271199,1656143618087319897,Timing,FusionComponent::Proc,48698,0,0,0,0
1656143618088361992,1656143618101101412,Timing,RadarDetectionComponent::Proc,12739420,0,0,1656143618088361017,1
1656143618101146345,1656143618101165998,Timing,FusionComponent::Proc,19653,0,0,0,0
1656143618067351177,1656143618111573795,Timing,FusionCameraDetectionComponent::OnReceiveImage,44222618,1656143618067347796,0,0,1
1656143618111621459,1656143618111655118,Timing,FusionComponent::Proc,33659,0,0,0,0
1656143618119491358,1656143618145319239,Timing,FusionCameraDetectionComponent::OnReceiveImage,25827881,1656143618130640063,0,0,1
1656143618145363009,1656143618145396575,Timing,FusionComponent::Proc,33566,0,0,0,0
1656143618130641762,1656143618166064172,Timing,FusionCameraDetectionComponent::OnReceiveImage,35422410,1656143618130640063,0,0,1
1656143618166108631,1656143618166136650,Timing,FusionComponent::Proc,28019,0,0,0,0
1656143618175460879,1656143618188570625,Timing,DetectionComponent::Proc,13109746,0,1656143618175459276,0,1
1656143618188639116,1656143618188768396,Timing,RecognitionComponent::Proc,129280,0,1656143618175459276,0,1
1656143618188779645,1656143618189290134,Timing,FusionComponent::Proc,510489,1656143618130640063,1656143618175459276,1656143618088361017,1
1656143618206555505,1656143618231145300,Timing,FusionCameraDetectionComponent::OnReceiveImage,24589795,1656143618216253166,0,0,1
1656143618231192243,1656143618231220319,Timing,FusionComponent::Proc,28076,0,0,0,0
1656143618236517572,1656143618236789176,Timing,RadarDetectionComponent::Proc,271604,0,0,1656143618236516257,1
1656143618236824656,1656143618236857059,Timing,FusionComponent::Proc,32403,0,0,0,0
1656143618245373611,1656143618264751729,Timing,DetectionComponent::Proc,19378118,0,1656143618245371869,0,1
1656143618264841475,1656143618265029157,Timing,RecognitionComponent::Proc,187682,0,1656143618245371869,0,1
1656143618265043865,1656143618265727582,Timing,FusionComponent::Proc,683717,1656143618216253166,1656143618245371869,1656143618236516257,1
1656143618216255939,1656143618267534395,Timing,FusionCameraDetectionComponent::OnReceiveImage,51278456,1656143618216253166,0,0,1
1656143618267576764,1656143618267603567,Timing,FusionComponent::Proc,26803,0,0,0,0
1656143618277302146,1656143618302753037,Timing,FusionCameraDetectionComponent::OnReceiveImage,25450891,1656143618282282189,0,0,1
1656143618302792640,1656143618302823548,Timing,FusionComponent::Proc,30908,0,0,0,0
1656143618282283657,1656143618319922262,Timing,FusionCameraDetectionComponent::OnReceiveImage,37638605,1656143618282282189,0,0,1
1656143618319963828,1656143618319991167,Timing,FusionComponent::Proc,27339,0,0,0,0
1656143618346095568,1656143618376115296,Timing,FusionCameraDetectionComponent::OnReceiveImage,30019728,1656143618349823147,0,0,1
1656143618376156171,1656143618376197665,Timing,FusionComponent::Proc,41494,0,0,0,0
1656143618382746524,1656143618383069072,Timing,RadarDetectionComponent::Proc,322548,0,0,1656143618382745133,1
1656143618383108896,1656143618383141491,Timing,FusionComponent::Proc,32595,0,0,0,0
1656143618349824273,1656143618399290825,Timing,FusionCameraDetectionComponent::OnReceiveImage,49466552,1656143618349823147,0,0,1
1656143618399331888,1656143618399357514,Timing,FusionComponent::Proc,25626,0,0,0,0
1656143618390885166,1656143618407715489,Timing,DetectionComponent::Proc,16830323,0,1656143618390883735,0,1
1656143618407768901,1656143618407981407,Timing,RecognitionComponent::Proc,212506,0,1656143618390883735,0,1
1656143618407989589,1656143618408729521,Timing,FusionComponent::Proc,739932,1656143618349823147,1656143618390883735,1656143618382745133,1
1656143618426801646,1656143618451138402,Timing,FusionCameraDetectionComponent::OnReceiveImage,24336756,1656143618429297054,0,0,1
1656143618451185546,1656143618451216753,Timing,FusionComponent::Proc,31207,0,0,0,0
1656143618429298302,1656143618470992751,Timing,FusionCameraDetectionComponent::OnReceiveImage,41694449,1656143618429297054,0,0,1
1656143618471037206,1656143618471065905,Timing,FusionComponent::Proc,28699,0,0,0,0
1656143618462854077,1656143618475494433,Timing,RadarDetectionComponent::Proc,12640356,0,0,1656143618462852225,1
1656143618475543233,1656143618475575799,Timing,FusionComponent::Proc,32566,0,0,0,0
1656143618471594187,1656143618486277993,Timing,DetectionComponent::Proc,14683806,0,1656143618471593007,0,1
1656143618486346447,1656143618486511492,Timing,RecognitionComponent::Proc,165045,0,1656143618471593007,0,1
1656143618486522583,1656143618487144833,Timing,FusionComponent::Proc,622250,1656143618429297054,1656143618471593007,1656143618462852225,1
1656143618499385997,1656143618527603559,Timing,FusionCameraDetectionComponent::OnReceiveImage,28217562,1656143618511893945,0,0,1
1656143618527644534,1656143618527676867,Timing,FusionComponent::Proc,32333,0,0,0,0
1656143618511895283,1656143618546621710,Timing,FusionCameraDetectionComponent::OnReceiveImage,34726427,1656143618511893945,0,0,1
1656143618546662200,1656143618546685396,Timing,FusionComponent::Proc,23196,0,0,0,0
1656143618575231914,1656143618598335378,Timing,FusionCameraDetectionComponent::OnReceiveImage,23103464,1656143618582554675,0,0,1
1656143618598376361,1656143618598408292,Timing,FusionComponent::Proc,31931,0,0,0,0
1656143618582556456,1656143618614634475,Timing,FusionCameraDetectionComponent::OnReceiveImage,32078019,1656143618582554675,0,0,1
1656143618614678283,1656143618614704923,Timing,FusionComponent::Proc,26640,0,0,0,0
1656143618618688087,1656143618631231653,Timing,RadarDetectionComponent::Proc,12543566,0,0,1656143618618686878,1
1656143618631270261,1656143618631305500,Timing,FusionComponent::Proc,35239,0,0,0,0
1656143618624087340,1656143618638696933,Timing,DetectionComponent::Proc,14609593,0,1656143618624086010,0,1
1656143618638758068,1656143618638977305,Timing,RecognitionComponent::Proc,219237,0,1656143618624086010,0,1
1656143618638994804,1656143618639619769,Timing,FusionComponent::Proc,624965,1656143618582554675,1656143618624086010,1656143618618686878,1
1656143618651558431,1656143618681272901,Timing,FusionCameraDetectionComponent::OnReceiveImage,29714470,1656143618659882908,0,0,1
1656143618681320512,1656143618681362229,Timing,FusionComponent::Proc,41717,0,0,0,0
1656143618659884534,1656143618698171048,Timing,FusionCameraDetectionComponent::OnReceiveImage,38286514,1656143618659882908,0,0,1
1656143618698220233,1656143618698256917,Timing,FusionComponent::Proc,36684,0,0,0,0
1656143618717556849,1656143618731943924,Timing,DetectionComponent::Proc,14387075,0,1656143618717555696,0,1
1656143618732024374,1656143618732235726,Timing,RecognitionComponent::Proc,211352,0,1656143618717555696,0,1
1656143618732247713,1656143618732781092,Timing,FusionComponent::Proc,533379,1656143618659882908,1656143618717555696,1656143618618686878,1
1656143618747211501,1656143618777871441,Timing,FusionCameraDetectionComponent::OnReceiveImage,30659940,1656143618749766930,0,0,1
1656143618777910304,1656143618777946166,Timing,FusionComponent::Proc,35862,0,0,0,0
1656143618749768379,1656143618795487135,Timing,FusionCameraDetectionComponent::OnReceiveImage,45718756,1656143618749766930,0,0,1
1656143618795530026,1656143618795552642,Timing,FusionComponent::Proc,22616,0,0,0,0
1656143618788890670,1656143618801536593,Timing,RadarDetectionComponent::Proc,12645923,0,0,1656143618788889075,1
1656143618801572321,1656143618801611024,Timing,FusionComponent::Proc,38703,0,0,0,0
1656143618796218864,1656143618810116067,Timing,DetectionComponent::Proc,13897203,0,1656143618796217818,0,1
1656143618810378106,1656143618810955588,Timing,FusionComponent::Proc,577482,1656143618749766930,1656143618796217818,1656143618788889075,1
1656143618810196147,1656143618811301616,Timing,RecognitionComponent::Proc,1105469,0,1656143618796217818,0,1
1656143618827199066,1656143618851587343,Timing,FusionCameraDetectionComponent::OnReceiveImage,24388277,1656143618840036339,0,0,1
1656143618851635989,1656143618851669433,Timing,FusionComponent::Proc,33444,0,0,0,0
1656143618840038244,1656143618869834196,Timing,FusionCameraDetectionComponent::OnReceiveImage,29795952,1656143618840036339,0,0,1
1656143618869875687,1656143618869910401,Timing,FusionComponent::Proc,34714,0,0,0,0
1656143618870815065,1656143618883486273,Timing,RadarDetectionComponent::Proc,12671208,0,0,1656143618870813670,1
1656143618883532174,1656143618883566526,Timing,FusionComponent::Proc,34352,0,0,0,0
1656143618904191267,1656143618929844250,Timing,FusionCameraDetectionComponent::OnReceiveImage,25652983,1656143618916035841,0,0,1
1656143618929885851,1656143618929920298,Timing,FusionComponent::Proc,34447,0,0,0,0
1656143618916037138,1656143618946079805,Timing,FusionCameraDetectionComponent::OnReceiveImage,30042667,1656143618916035841,0,0,1
1656143618946124020,1656143618946150559,Timing,FusionComponent::Proc,26539,0,0,0,0
1656143618949418134,1656143618963562786,Timing,DetectionComponent::Proc,14144652,0,1656143618949417069,0,1
1656143618963616459,1656143618963724135,Timing,RecognitionComponent::Proc,107676,0,1656143618949417069,0,1
1656143618963733166,1656143618964324630,Timing,FusionComponent::Proc,591464,1656143618916035841,1656143618949417069,1656143618870813670,1
1656143618981904748,1656143619011695663,Timing,FusionCameraDetectionComponent::OnReceiveImage,29790915,1656143618984503196,0,0,1
1656143619011744927,1656143619011776393,Timing,FusionComponent::Proc,31466,0,0,0,0
1656143618984504467,1656143619030502890,Timing,FusionCameraDetectionComponent::OnReceiveImage,45998423,1656143618984503196,0,0,1
1656143619030559589,1656143619030586710,Timing,FusionComponent::Proc,27121,0,0,0,0
1656143619056796200,1656143619069427507,Timing,RadarDetectionComponent::Proc,12631307,0,0,1656143619056794436,1
1656143619069467648,1656143619069482797,Timing,FusionComponent::Proc,15149,0,0,0,0
1656143619070748527,1656143619086857402,Timing,DetectionComponent::Proc,16108875,0,1656143619070747383,0,1
1656143619086929115,1656143619087141942,Timing,RecognitionComponent::Proc,212827,0,1656143619070747383,0,1
1656143619087149453,1656143619087805641,Timing,FusionComponent::Proc,656188,1656143618984503196,1656143619070747383,1656143619056794436,1
1656143619101925559,1656143619129479521,Timing,FusionCameraDetectionComponent::OnReceiveImage,27553962,1656143619121979100,0,0,1
1656143619129525421,1656143619129555060,Timing,FusionComponent::Proc,29639,0,0,0,0
1656143619121980293,1656143619146332703,Timing,FusionCameraDetectionComponent::OnReceiveImage,24352410,1656143619121979100,0,0,1
1656143619146379430,1656143619146405529,Timing,FusionComponent::Proc,26099,0,0,0,0
1656143619148937733,1656143619161544736,Timing,RadarDetectionComponent::Proc,12607003,0,0,1656143619148935773,1
1656143619161588385,1656143619161604442,Timing,FusionComponent::Proc,16057,0,0,0,0
1656143619156106966,1656143619170671535,Timing,DetectionComponent::Proc,14564569,0,1656143619156105070,0,1
1656143619170748021,1656143619170945949,Timing,RecognitionComponent::Proc,197928,0,1656143619156105070,0,1
1656143619170960551,1656143619171831125,Timing,FusionComponent::Proc,870574,1656143619121979100,1656143619156105070,1656143619148935773,1
1656143619191951578,1656143619220712706,Timing,FusionCameraDetectionComponent::OnReceiveImage,28761128,1656143619194756210,0,0,1
1656143619220752236,1656143619220782760,Timing,FusionComponent::Proc,30524,0,0,0,0
1656143619227529330,1656143619240230723,Timing,RadarDetectionComponent::Proc,12701393,0,0,1656143619227528086,1
1656143619240310425,1656143619240363118,Timing,FusionComponent::Proc,52693,0,0,0,0
1656143619194757454,1656143619242477453,Timing,FusionCameraDetectionComponent::OnReceiveImage,47719999,1656143619194756210,0,0,1
1656143619242517123,1656143619242539387,Timing,FusionComponent::Proc,22264,0,0,0,0
1656143619235019549,1656143619255054244,Timing,DetectionComponent::Proc,20034695,0,1656143619235018037,0,1
1656143619255144975,1656143619255352418,Timing,RecognitionComponent::Proc,207443,0,1656143619235018037,0,1
1656143619255366375,1656143619256162029,Timing,FusionComponent::Proc,795654,1656143619194756210,1656143619235018037,1656143619227528086,1
1656143619267923929,1656143619294693485,Timing,FusionCameraDetectionComponent::OnReceiveImage,26769556,1656143619270160282,0,0,1
1656143619294743219,1656143619294775766,Timing,FusionComponent::Proc,32547,0,0,0,0
1656143619270161312,1656143619311875552,Timing,FusionCameraDetectionComponent::OnReceiveImage,41714240,1656143619270160282,0,0,1
1656143619311918791,1656143619311945344,Timing,FusionComponent::Proc,26553,0,0,0,0
1656143619321130140,1656143619333846557,Timing,RadarDetectionComponent::Proc,12716417,0,0,1656143619321128605,1
1656143619333933218,1656143619333975618,Timing,FusionComponent::Proc,42400,0,0,0,0
1656143619325268493,1656143619340054524,Timing,DetectionComponent::Proc,14786031,0,1656143619325264589,0,1
1656143619340123929,1656143619340325385,Timing,RecognitionComponent::Proc,201456,0,1656143619325264589,0,1
1656143619340340506,1656143619341148854,Timing,FusionComponent::Proc,808348,1656143619270160282,1656143619325264589,1656143619321128605,1
1656143619360092043,1656143619388600054,Timing,FusionCameraDetectionComponent::OnReceiveImage,28508011,1656143619366651296,0,0,1
1656143619388646101,1656143619388675629,Timing,FusionComponent::Proc,29528,0,0,0,0
1656143619366652946,1656143619407343142,Timing,FusionCameraDetectionComponent::OnReceiveImage,40690196,1656143619366651296,0,0,1
1656143619407398260,1656143619407422312,Timing,FusionComponent::Proc,24052,0,0,0,0
1656143619425761357,1656143619438363608,Timing,RadarDetectionComponent::Proc,12602251,0,0,1656143619425759891,1
1656143619438405350,1656143619438420802,Timing,FusionComponent::Proc,15452,0,0,0,0
1656143619434680454,1656143619450371780,Timing,DetectionComponent::Proc,15691326,0,1656143619434678841,0,1
1656143619450445017,1656143619450644672,Timing,RecognitionComponent::Proc,199655,0,1656143619434678841,0,1
1656143619450653899,1656143619451477442,Timing,FusionComponent::Proc,823543,1656143619366651296,1656143619434678841,1656143619425759891,1
1656143619461915525,1656143619485268273,Timing,FusionCameraDetectionComponent::OnReceiveImage,23352748,1656143619469861006,0,0,1
1656143619485327304,1656143619485364361,Timing,FusionComponent::Proc,37057,0,0,0,0
1656143619469862116,1656143619503212352,Timing,FusionCameraDetectionComponent::OnReceiveImage,33350236,1656143619469861006,0,0,1
1656143619503254205,1656143619503273750,Timing,FusionComponent::Proc,19545,0,0,0,0
1656143619499078363,1656143619511606871,Timing,RadarDetectionComponent::Proc,12528508,0,0,1656143619499076946,1
1656143619511652722,1656143619511681759,Timing,FusionComponent::Proc,29037,0,0,0,0
1656143619506739838,1656143619520915970,Timing,DetectionComponent::Proc,14176132,0,1656143619506738717,0,1
1656143619520992005,1656143619521216165,Timing,RecognitionComponent::Proc,224160,0,1656143619506738717,0,1
1656143619521225272,1656143619521904793,Timing,FusionComponent::Proc,679521,1656143619469861006,1656143619506738717,1656143619499076946,1
1656143619540215566,1656143619564870648,Timing,FusionCameraDetectionComponent::OnReceiveImage,24655082,1656143619543795268,0,0,1
1656143619564917309,1656143619564947834,Timing,FusionComponent::Proc,30525,0,0,0,0
1656143619543797254,1656143619582299881,Timing,FusionCameraDetectionComponent::OnReceiveImage,38502627,1656143619543795268,0,0,1
1656143619582343598,1656143619582372182,Timing,FusionComponent::Proc,28584,0,0,0,0
1656143619591814287,1656143619604448598,Timing,RadarDetectionComponent::Proc,12634311,0,0,1656143619591812362,1
1656143619604493405,1656143619604519899,Timing,FusionComponent::Proc,26494,0,0,0,0
1656143619629900162,1656143619654671181,Timing,FusionCameraDetectionComponent::OnReceiveImage,24771019,1656143619634181072,0,0,1
1656143619654713095,1656143619654744680,Timing,FusionComponent::Proc,31585,0,0,0,0
1656143619634182191,1656143619673577830,Timing,FusionCameraDetectionComponent::OnReceiveImage,39395639,1656143619634181072,0,0,1
1656143619673620839,1656143619673646025,Timing,FusionComponent::Proc,25186,0,0,0,0
1656143619703034310,1656143619715664383,Timing,RadarDetectionComponent::Proc,12630073,0,0,1656143619703032293,1
1656143619715709207,1656143619715736798,Timing,FusionComponent::Proc,27591,0,0,0,0
1656143619718832405,1656143619735132917,Timing,DetectionComponent::Proc,16300512,0,1656143619718831417,0,1
1656143619735196488,1656143619735399699,Timing,RecognitionComponent::Proc,203211,0,1656143619718831417,0,1
1656143619735410401,1656143619736264195,Timing,FusionComponent::Proc,853794,1656143619634181072,1656143619718831417,1656143619703032293,1
1656143619747245242,1656143619776875429,Timing,FusionCameraDetectionComponent::OnReceiveImage,29630187,1656143619751049272,0,0,1
1656143619776922487,1656143619776947919,Timing,FusionComponent::Proc,25432,0,0,0,0
1656143619781334766,1656143619794037228,Timing,RadarDetectionComponent::Proc,12702462,0,0,1656143619781332943,1
1656143619794085970,1656143619794119550,Timing,FusionComponent::Proc,33580,0,0,0,0
1656143619751050290,1656143619807183561,Timing,FusionCameraDetectionComponent::OnReceiveImage,56133271,1656143619751049272,0,0,1
1656143619807252658,1656143619807280895,Timing,FusionComponent::Proc,28237,0,0,0,0
1656143619787402524,1656143619807989043,Timing,DetectionComponent::Proc,20586519,0,1656143619787400753,0,1
1656143619808067364,1656143619808322031,Timing,RecognitionComponent::Proc,254667,0,1656143619787400753,0,1
1656143619808331633,1656143619809292860,Timing,FusionComponent::Proc,961227,1656143619751049272,1656143619787400753,1656143619781332943,1
1656143619815578641,1656143619843313567,Timing,FusionCameraDetectionComponent::OnReceiveImage,27734926,1656143619827678017,0,0,1
1656143619843357679,1656143619843392287,Timing,FusionComponent::Proc,34608,0,0,0,0
1656143619827682142,1656143619860622674,Timing,FusionCameraDetectionComponent::OnReceiveImage,32940532,1656143619827678017,0,0,1
1656143619860673854,1656143619860698005,Timing,FusionComponent::Proc,24151,0,0,0,0
1656143619861590791,1656143619875168943,Timing,DetectionComponent::Proc,13578152,0,1656143619861589421,0,1
1656143619875250899,1656143619875560435,Timing,RecognitionComponent::Proc,309536,0,1656143619861589421,0,1
1656143619875572749,1656143619876282539,Timing,FusionComponent::Proc,709790,1656143619827678017,1656143619861589421,1656143619781332943,1
1656143619894509426,1656143619924677025,Timing,FusionCameraDetectionComponent::OnReceiveImage,30167599,1656143619910776755,0,0,1
1656143619924720378,1656143619924749868,Timing,FusionComponent::Proc,29490,0,0,0,0
1656143619910779684,1656143619944847632,Timing,FusionCameraDetectionComponent::OnReceiveImage,34067948,1656143619910776755,0,0,1
1656143619944898737,1656143619944926810,Timing,FusionComponent::Proc,28073,0,0,0,0
1656143619963347093,1656143619975986927,Timing,RadarDetectionComponent::Proc,12639834,0,0,1656143619963345099,1
1656143619976031277,1656143619976076139,Timing,FusionComponent::Proc,44862,0,0,0,0
1656143619971399590,1656143619985669546,Timing,DetectionComponent::Proc,14269956,0,1656143619971398088,0,1
1656143619985726153,1656143619985933334,Timing,RecognitionComponent::Proc,207181,0,1656143619971398088,0,1
1656143619985940556,1656143619986564114,Timing,FusionComponent::Proc,623558,1656143619910776755,1656143619971398088,1656143619963345099,1
1656143620003313123,1656143620030126638,Timing,FusionCameraDetectionComponent::OnReceiveImage,26813515,1656143620017977938,0,0,1
1656143620030170836,1656143620030197302,Timing,FusionComponent::Proc,26466,0,0,0,0
1656143620017981289,1656143620052090746,Timing,FusionCameraDetectionComponent::OnReceiveImage,34109457,1656143620017977938,0,0,1
1656143620052136430,1656143620052164528,Timing,FusionComponent::Proc,28098,0,0,0,0
1656143620054480826,1656143620067137649,Timing,RadarDetectionComponent::Proc,12656823,0,0,1656143620054479718,1
1656143620067177105,1656143620067207635,Timing,FusionComponent::Proc,30530,0,0,0,0
1656143620062334194,1656143620078445200,Timing,DetectionComponent::Proc,16111006,0,1656143620062332214,0,1
1656143620078512939,1656143620078709498,Timing,RecognitionComponent::Proc,196559,0,1656143620062332214,0,1
1656143620078723422,1656143620079331103,Timing,FusionComponent::Proc,607681,1656143620017977938,1656143620062332214,1656143620054479718,1
1656143620093806381,1656143620123893922,Timing,FusionCameraDetectionComponent::OnReceiveImage,30087541,1656143620096929072,0,0,1
1656143620123941358,1656143620123977541,Timing,FusionComponent::Proc,36183,0,0,0,0
1656143620096930665,1656143620141835208,Timing,FusionCameraDetectionComponent::OnReceiveImage,44904543,1656143620096929072,0,0,1
1656143620141880207,1656143620141908352,Timing,FusionComponent::Proc,28145,0,0,0,0
1656143620140653050,1656143620153182378,Timing,RadarDetectionComponent::Proc,12529328,0,0,1656143620140650602,1
1656143620153216111,1656143620153244754,Timing,FusionComponent::Proc,28643,0,0,0,0
1656143620174965920,1656143620200124099,Timing,FusionCameraDetectionComponent::OnReceiveImage,25158179,1656143620185014049,0,0,1
1656143620200169538,1656143620200201629,Timing,FusionComponent::Proc,32091,0,0,0,0
1656143620185015132,1656143620218039859,Timing,FusionCameraDetectionComponent::OnReceiveImage,33024727,1656143620185014049,0,0,1
1656143620218082730,1656143620218114432,Timing,FusionComponent::Proc,31702,0,0,0,0
1656143620221282942,1656143620234018440,Timing,RadarDetectionComponent::Proc,12735498,0,0,1656143620221281647,1
1656143620234066519,1656143620234096270,Timing,FusionComponent::Proc,29751,0,0,0,0
1656143620229378977,1656143620245650626,Timing,DetectionComponent::Proc,16271649,0,1656143620229377067,0,1
1656143620245737035,1656143620246080726,Timing,RecognitionComponent::Proc,343691,0,1656143620229377067,0,1
1656143620246092751,1656143620247012490,Timing,FusionComponent::Proc,919739,1656143620185014049,1656143620229377067,1656143620221281647,1
1656143620258235081,1656143620285583486,Timing,FusionCameraDetectionComponent::OnReceiveImage,27348405,1656143620279798977,0,0,1
1656143620285626987,1656143620285662121,Timing,FusionComponent::Proc,35134,0,0,0,0
1656143620279800847,1656143620303408662,Timing,FusionCameraDetectionComponent::OnReceiveImage,23607815,1656143620279798977,0,0,1
1656143620303452544,1656143620303526390,Timing,FusionComponent::Proc,73846,0,0,0,0
1656143620328005265,1656143620340598227,Timing,RadarDetectionComponent::Proc,12592962,0,0,1656143620328003185,1
1656143620340650299,1656143620340667883,Timing,FusionComponent::Proc,17584,0,0,0,0
1656143620342342721,1656143620356158351,Timing,DetectionComponent::Proc,13815630,0,1656143620342341362,0,1
1656143620356233121,1656143620356534845,Timing,RecognitionComponent::Proc,301724,0,1656143620342341362,0,1
1656143620356545533,1656143620357273405,Timing,FusionComponent::Proc,727872,1656143620279798977,1656143620342341362,1656143620328003185,1
